food_id,food_name_english,food_name_luganda,food_category,edible_portion_percent,energy_kcal_per_100g,protein_g_per_100g,fat_g_per_100g,carbohydrate_g_per_100g,fiber_g_per_100g,calcium_mg_per_100g,iron_mg_per_100g,zinc_mg_per_100g,vitamin_a_mcg_per_100g,vitamin_d_mcg_per_100g,vitamin_b12_mcg_per_100g,folate_mcg_per_100g,vitamin_c_mg_per_100g,omega3_g_per_100g,sodium_mg_per_100g,potassium_mg_per_100g,data_source,notes,preparation_state,seasonality,avg_market_price_ugx_per_kg,availability_score,region,data_collection_date,dataset_version
UG2172,Jackfruit (steamed),Jackfruit,Fruits,81,47.0,1.91,0.69,10.98,2.47,39.3,0.0,0.31,38.5,0.0,0.0,5.0,5.0,0.029,1.6,312.1,Estimated,Estimated value; requires verification from lab/FCT,steamed,Rainy season,2083,0.09,Northern,2024-09-13,v1.0-simulated-2025-11-12
UG2173,Banana (ripe),Muzukulu,Fruits,97,87.5,0.77,0.97,13.22,1.29,2.0,0.21,0.27,166.5,0.0,0.0,29.6,5.0,0.0,3.8,530.5,UBOS market survey,No additional notes for fruits category,sun-dried,Year-round,1596,0.44,Western,2023-05-06,v1.0-simulated-2025-11-12
UG2174,Beans,Ebijanjaalo,Proteins,70,225.1,32.22,4.93,4.24,2.25,373.2,15.58,2.52,12.4,4.3,1.08,42.9,0.0,0.232,101.7,550.7,FAO/INFOODS,No additional notes for proteins category,sun-dried,Rainy season,568,0.07,Western,2025-07-27,v1.0-simulated-2025-11-12
UG2175,Eggs,Amagi,Proteins,100,109.6,24.29,8.93,8.2,0.0,274.3,1.65,0.5,42.2,0.0,0.0,1.0,3.3,1.502,0.0,191.7,FAO/INFOODS,No additional notes for proteins category,boiled,Rainy season,2941,0.79,Northern,2018-08-07,v1.0-simulated-2025-11-12
UG2176,Pawpaw (papaya),Pawpaw,Fruits,85,64.5,0.93,0.42,8.0,0.5,2.0,1.12,0.32,107.7,0.0,0.0,16.9,67.5,0.06,7.0,213.6,HarvestPlus 2012,No additional notes for fruits category,steamed,Rainy season,1305,0.55,Central,2016-03-31,v1.0-simulated-2025-11-12
UG2177,Cabbage (dried),Cabbage,Vegetables,88,44.8,2.57,0.72,1.0,0.5,92.6,1.74,0.61,0.0,0.0,0.0,72.9,35.5,0.041,15.7,200.0,FAO/INFOODS,No additional notes for vegetables category,dried,Harvest season,4230,0.52,Eastern,2016-05-09,v1.0-simulated-2025-11-12
UG2178,Cabbage,Cabbage,Vegetables,76,8.0,0.8,0.76,8.84,4.07,99.0,0.97,0.89,582.8,0.0,0.0,81.1,73.1,0.031,8.4,495.7,Estimated,Estimated value; requires verification from lab/FCT,roasted,Dry season,3661,0.28,Western,2016-11-08,v1.0-simulated-2025-11-12
UG2179,Pineapple,Paineapul,Fruits,81,105.6,1.88,0.8,16.54,3.18,2.0,1.09,0.0,0.0,0.0,0.0,28.9,57.5,0.002,4.2,462.6,UBOS market survey,No additional notes for fruits category,steamed,Rainy season,2230,0.82,Western,2019-10-21,v1.0-simulated-2025-11-12
UG2180,Eggs,Amagi,Proteins,86,111.5,8.0,11.66,12.2,0.0,74.4,0.5,6.22,65.0,7.91,4.07,67.6,0.0,0.0,0.0,245.8,FAO/INFOODS,No additional notes for proteins category,steamed,Rainy season,1265,0.3,National,2019-05-16,v1.0-simulated-2025-11-12
UG2181,Sorghum,Sorghum,Staples,76,107.9,2.02,2.5,18.99,2.52,15.0,0.92,0.0,23.2,0.0,0.0,12.3,17.7,0.082,0.0,216.0,Estimated,Estimated value; requires verification from lab/FCT,sun-dried,Dry season,1630,0.32,Central,2016-10-23,v1.0-simulated-2025-11-12
UG2182,Pawpaw (papaya) (fried),Pawpaw,Fruits,84,35.2,2.16,0.0,8.0,4.32,30.0,0.04,0.57,144.7,0.0,0.0,5.0,5.0,0.023,0.2,207.7,UBOS market survey,No additional notes for fruits category,fried,Rainy season,4622,0.61,Northern,2022-11-05,v1.0-simulated-2025-11-12
UG2183,Dodo (amaranth) (dried),Dodo,Vegetables,73,46.2,2.81,1.6,6.99,1.02,11.4,4.95,0.74,0.0,0.0,0.0,5.0,25.8,0.081,0.0,200.0,Estimated,Estimated value; requires verification from lab/FCT,dried,Harvest season,4468,0.42,National,2020-12-21,v1.0-simulated-2025-11-12
UG2184,Cassava (raw),Kasava,Staples,76,147.0,5.92,2.98,35.43,3.62,16.8,2.42,0.29,5.1,0.0,0.0,27.1,19.9,0.041,0.0,134.6,Estimated,Estimated value; requires verification from lab/FCT,raw,Year-round,955,0.76,Western,2020-07-08,v1.0-simulated-2025-11-12
UG2185,Pawpaw (papaya),Pawpaw,Fruits,87,48.0,1.84,0.5,12.1,2.28,47.6,0.05,0.1,7.2,0.0,0.0,5.0,67.0,0.0,0.0,412.2,HarvestPlus 2012,No additional notes for fruits category,roasted,Dry season,1385,0.83,Central,2017-10-20,v1.0-simulated-2025-11-12
UG2186,Sweet potato (fried),Emikajjo (sweet potato),Staples,83,72.0,1.55,0.0,10.0,1.56,12.3,0.15,0.16,20.7,0.0,0.0,5.0,10.3,0.08,4.4,397.1,HarvestPlus 2012,No additional notes for staples category,fried,Harvest season,2523,0.32,Northern,2017-12-19,v1.0-simulated-2025-11-12
UG2187,Pawpaw (papaya),Pawpaw,Fruits,84,92.2,0.3,0.0,27.65,2.23,12.4,0.58,0.44,0.0,0.0,0.0,41.4,7.8,0.041,0.0,686.7,Estimated,Estimated value; requires verification from lab/FCT,boiled,Harvest season,200,0.37,Western,2019-10-29,v1.0-simulated-2025-11-12
UG2188,Sukuma wiki (collard greens) (steamed),Sukuma wiki,Vegetables,86,36.3,3.83,0.37,10.22,4.56,36.9,4.11,0.0,251.6,0.0,0.0,74.3,96.4,0.0,0.0,334.6,FAO/INFOODS,No additional notes for vegetables category,steamed,Harvest season,1027,0.7,Eastern,2017-04-09,v1.0-simulated-2025-11-12
UG2189,Spinach,Spinach,Vegetables,81,0.3,3.38,0.65,8.47,3.92,52.1,1.58,0.0,22.8,0.0,0.0,71.2,5.0,0.0,0.0,583.3,UBOS market survey,No additional notes for vegetables category,smoked,Year-round,2906,0.11,National,2025-04-09,v1.0-simulated-2025-11-12
UG2190,Mango,Mangoo,Fruits,85,34.1,0.3,0.0,16.63,0.5,17.1,0.69,0.02,143.3,0.0,0.0,28.6,5.0,0.041,0.0,247.0,HarvestPlus 2012,No additional notes for fruits category,smoked,Year-round,3236,0.42,National,2025-02-24,v1.0-simulated-2025-11-12
UG2191,Spinach,Spinach,Vegetables,75,24.8,1.34,0.2,1.0,4.69,153.0,1.32,0.08,0.0,0.0,0.0,5.0,7.3,0.11,73.9,291.0,FAO/INFOODS,No additional notes for vegetables category,roasted,Rainy season,248,0.52,Eastern,2019-02-13,v1.0-simulated-2025-11-12
UG2192,Pawpaw (papaya),Pawpaw,Fruits,100,86.6,1.76,1.09,9.84,1.23,37.4,0.0,0.27,76.7,0.0,0.0,29.0,45.1,0.0,0.0,363.2,FAO/INFOODS,No additional notes for fruits category,raw,Harvest season,558,0.38,Central,2022-02-21,v1.0-simulated-2025-11-12
UG2193,Millet,Oburo (millet),Staples,89,139.5,1.6,0.84,26.0,1.5,8.7,1.15,0.8,65.8,0.0,0.0,28.5,13.9,0.026,11.0,100.0,Estimated,Estimated value; requires verification from lab/FCT,smoked,Harvest season,3261,0.63,Northern,2018-01-20,v1.0-simulated-2025-11-12
UG2194,Mukene (small dried fish) (boiled),Mukene,Proteins,100,305.0,62.5,5.2,0.0,0.0,2200.0,18.5,4.8,45.0,22.0,8.5,12.0,0.0,1.2,320.0,340.0,FAO INFOODS/HarvestPlus,"Sun-dried, eaten whole with bones",boiled,Year-round,3307,0.32,Western,2021-11-18,v1.0-simulated-2025-11-12
UG2195,Millet (steamed),Oburo (millet),Staples,81,129.7,4.14,2.55,18.77,0.35,17.2,2.03,0.0,32.8,0.0,0.0,33.5,9.1,0.126,12.7,322.6,Estimated,Estimated value; requires verification from lab/FCT,steamed,Year-round,1475,0.53,Eastern,2022-12-10,v1.0-simulated-2025-11-12
UG2196,Groundnuts,Ebijanjaalo (groundnuts),Proteins,93,22.5,12.21,8.81,7.46,0.0,12.7,0.5,0.5,0.0,0.0,0.0,24.4,0.0,0.342,7.3,150.0,UBOS market survey,No additional notes for proteins category,roasted,Year-round,1577,0.41,Western,2020-10-18,v1.0-simulated-2025-11-12
UG2197,Jackfruit (steamed),Jackfruit,Fruits,79,39.0,0.77,0.0,15.79,1.66,38.2,1.12,0.47,108.8,0.0,0.0,10.7,5.0,0.011,0.8,429.1,HarvestPlus 2012,No additional notes for fruits category,steamed,Year-round,200,0.22,National,2025-03-14,v1.0-simulated-2025-11-12
UG2198,Dodo (amaranth) (boiled),Dodo,Vegetables,79,62.2,1.51,0.0,7.0,3.19,37.1,2.8,0.83,269.3,0.0,0.0,14.3,24.4,0.138,16.7,722.9,HarvestPlus 2012,No additional notes for vegetables category,boiled,Year-round,2393,0.4,Central,2022-03-14,v1.0-simulated-2025-11-12
UG2199,Beans,Ebijanjaalo,Proteins,98,102.4,29.59,3.97,4.39,1.15,5.0,12.83,0.78,0.0,1.94,0.0,1.0,0.0,0.978,56.9,150.0,UBOS market survey,No additional notes for proteins category,smoked,Year-round,3196,0.5,Eastern,2023-10-01,v1.0-simulated-2025-11-12
UG2200,Cabbage,Cabbage,Vegetables,79,84.7,3.17,0.47,10.07,2.16,5.0,3.31,0.0,0.0,0.0,0.0,5.0,5.0,0.0,12.1,714.1,FAO/INFOODS,No additional notes for vegetables category,sun-dried,Rainy season,960,0.5,Western,2024-10-10,v1.0-simulated-2025-11-12
UG2201,Pawpaw (papaya) (roasted),Pawpaw,Fruits,92,154.0,2.3,0.0,14.53,1.42,23.6,1.04,0.17,0.0,0.0,0.0,38.1,5.0,0.026,0.0,144.8,UBOS market survey,No additional notes for fruits category,roasted,Rainy season,980,0.53,Northern,2017-12-10,v1.0-simulated-2025-11-12
UG2202,Pawpaw (papaya),Pawpaw,Fruits,89,22.1,0.59,0.38,11.26,1.31,2.0,0.0,0.07,92.6,0.0,0.0,6.3,30.8,0.054,4.0,100.0,FAO/INFOODS,No additional notes for fruits category,smoked,Harvest season,3571,0.36,Central,2018-11-20,v1.0-simulated-2025-11-12
UG2203,Sorghum,Sorghum,Staples,97,118.1,6.48,0.19,24.93,0.54,6.3,2.38,0.04,92.6,0.0,0.0,6.7,9.3,0.0,7.2,380.7,HarvestPlus 2012,No additional notes for staples category,smoked,Dry season,3265,0.42,Western,2024-08-27,v1.0-simulated-2025-11-12
UG2204,Groundnuts,Ebijanjaalo (groundnuts),Proteins,96,148.6,16.32,8.46,3.43,0.0,183.7,0.5,2.14,26.5,4.38,1.18,34.2,1.6,0.828,0.0,344.8,FAO/INFOODS,No additional notes for proteins category,raw,Harvest season,4116,0.34,Eastern,2019-02-05,v1.0-simulated-2025-11-12
UG2205,Sorghum,Sorghum,Staples,95,118.2,2.33,2.51,34.84,0.7,8.8,1.35,0.64,83.9,0.0,0.0,21.4,19.2,0.0,0.0,348.8,UBOS market survey,No additional notes for staples category,fried,Harvest season,1516,0.43,Northern,2024-07-23,v1.0-simulated-2025-11-12
UG2206,Dodo (amaranth),Dodo,Vegetables,93,57.9,4.34,1.31,5.78,1.78,43.7,4.25,0.93,0.0,0.0,0.0,44.2,5.0,0.049,0.0,265.9,UBOS market survey,No additional notes for vegetables category,boiled,Dry season,1029,0.48,Eastern,2023-03-07,v1.0-simulated-2025-11-12
UG2207,Palm oil (boiled),Olivi ya palmo,Fats,92,595.2,0.0,61.52,2.98,0.0,55.6,1.17,1.09,2.5,0.0,0.0,19.3,0.0,0.603,1.3,380.4,Estimated,Estimated value; requires verification from lab/FCT,boiled,Year-round,2812,0.26,Western,2025-03-16,v1.0-simulated-2025-11-12
UG2208,Palm oil,Olivi ya palmo,Fats,77,638.6,0.0,36.22,7.98,0.0,2.0,5.62,0.04,5.2,0.0,0.0,34.8,0.0,0.0,6.1,236.9,HarvestPlus 2012,No additional notes for fats category,smoked,Year-round,2251,0.8,Western,2019-12-14,v1.0-simulated-2025-11-12
UG2209,Spinach,Spinach,Vegetables,88,54.9,2.84,0.22,5.72,0.58,5.0,1.75,0.0,0.0,0.0,0.0,7.6,53.5,0.104,16.8,378.1,Estimated,Estimated value; requires verification from lab/FCT,smoked,Rainy season,3647,0.93,Western,2022-04-09,v1.0-simulated-2025-11-12
UG2210,Cassava,Kasava,Staples,89,100.7,3.55,2.25,29.71,2.17,7.8,3.62,0.28,43.2,0.0,0.0,25.3,5.7,0.029,13.9,239.2,UBOS market survey,No additional notes for staples category,roasted,Harvest season,3343,0.35,Northern,2020-12-25,v1.0-simulated-2025-11-12
UG2211,Chicken (meat) (raw),Enkoko,Proteins,93,195.4,22.66,4.99,0.0,0.0,57.0,13.02,0.55,28.6,0.0,0.18,12.1,2.9,0.0,218.5,354.9,Estimated,Estimated value; requires verification from lab/FCT,raw,Year-round,1986,0.95,Western,2019-07-28,v1.0-simulated-2025-11-12
UG2212,Chicken (meat),Enkoko,Proteins,83,180.4,9.05,8.74,7.98,0.0,99.0,0.5,4.04,42.4,6.14,2.4,3.7,6.5,0.47,134.2,659.6,UBOS market survey,No additional notes for proteins category,fried,Dry season,3313,0.54,Central,2019-12-13,v1.0-simulated-2025-11-12
UG2213,Pawpaw (papaya) (raw),Pawpaw,Fruits,89,60.9,1.1,0.37,21.88,4.32,2.0,0.74,0.0,55.6,0.0,0.0,5.0,5.0,0.021,6.3,100.0,UBOS market survey,No additional notes for fruits category,raw,Rainy season,1946,0.74,Western,2017-07-29,v1.0-simulated-2025-11-12
UG2214,Matooke (green banana) (raw),Matooke,Staples,65,122.0,1.3,0.4,28.8,2.6,8.0,0.6,0.2,56.0,0.0,0.0,22.0,18.0,0.1,1.0,499.0,HarvestPlus 2012,Steamed preparation assumed,raw,Dry season,1849,0.87,Northern,2023-10-02,v1.0-simulated-2025-11-12
UG2215,Goat meat (raw),Enjovu,Proteins,100,111.5,25.56,11.04,5.52,1.15,5.0,0.5,2.17,9.1,5.04,0.0,19.1,1.5,0.08,0.0,570.4,Estimated,Estimated value; requires verification from lab/FCT,raw,Rainy season,571,0.52,National,2021-09-15,v1.0-simulated-2025-11-12
UG2216,Dodo (amaranth),Dodo,Vegetables,99,70.7,2.67,0.0,11.46,2.22,45.5,6.78,0.86,85.8,0.0,0.0,46.1,41.5,0.091,0.0,808.5,FAO/INFOODS,No additional notes for vegetables category,raw,Harvest season,606,0.48,Eastern,2023-05-19,v1.0-simulated-2025-11-12
UG2217,Passion fruit,Passion,Fruits,73,80.8,0.48,0.5,16.74,0.97,45.0,0.0,0.24,0.0,0.0,0.0,5.0,59.5,0.0,0.0,466.1,FAO/INFOODS,No additional notes for fruits category,fried,Rainy season,3527,0.76,National,2018-09-06,v1.0-simulated-2025-11-12
UG2218,Dodo (amaranth) (dried),Dodo,Vegetables,89,14.5,3.1,0.17,1.51,1.66,65.0,0.0,0.09,125.2,0.0,0.0,5.0,5.0,0.123,0.0,332.2,FAO/INFOODS,No additional notes for vegetables category,dried,Year-round,1887,0.26,Western,2025-10-23,v1.0-simulated-2025-11-12
UG2219,Avocado,Avocado,Fats,98,561.1,0.0,30.0,27.24,0.0,31.5,3.31,3.15,0.0,0.0,0.0,6.9,0.0,0.179,0.0,528.2,FAO/INFOODS,No additional notes for fats category,fried,Rainy season,1805,0.63,Western,2016-06-20,v1.0-simulated-2025-11-12
UG2220,Groundnuts,Ebijanjaalo (groundnuts),Proteins,82,273.6,41.71,9.4,5.68,0.0,143.6,6.67,3.4,25.0,0.0,3.61,19.2,0.0,0.0,76.4,841.3,FAO/INFOODS,No additional notes for proteins category,sun-dried,Rainy season,1269,0.51,National,2018-05-14,v1.0-simulated-2025-11-12
UG2221,Millet (fried),Oburo (millet),Staples,90,107.7,2.31,3.93,26.02,1.26,11.9,1.56,0.53,6.9,0.0,0.0,5.0,9.6,0.046,0.0,542.0,UBOS market survey,No additional notes for staples category,fried,Rainy season,2202,0.2,Western,2021-04-10,v1.0-simulated-2025-11-12
UG2222,Cabbage,Cabbage,Vegetables,64,34.7,2.01,0.98,7.37,1.82,16.3,3.73,0.47,603.0,0.0,0.0,53.5,5.0,0.104,12.5,504.1,Estimated,Estimated value; requires verification from lab/FCT,fried,Dry season,1269,0.78,Eastern,2016-09-14,v1.0-simulated-2025-11-12
UG2223,Mango (roasted),Mangoo,Fruits,97,20.6,0.87,1.32,19.3,3.28,45.3,0.0,0.58,0.0,0.0,0.0,21.6,5.0,0.0,5.7,211.7,HarvestPlus 2012,No additional notes for fruits category,roasted,Harvest season,1261,0.74,Central,2018-01-22,v1.0-simulated-2025-11-12
UG2224,Pawpaw (papaya),Pawpaw,Fruits,88,34.5,2.08,0.0,12.08,3.81,36.6,0.0,0.32,0.0,0.0,0.0,5.1,21.7,0.003,3.4,175.7,FAO/INFOODS,No additional notes for fruits category,raw,Year-round,3135,0.47,Central,2024-01-31,v1.0-simulated-2025-11-12
UG2225,Palm oil,Olivi ya palmo,Fats,86,597.7,8.25,48.54,11.49,0.0,12.7,0.56,2.98,120.3,0.0,0.0,39.5,0.0,0.28,0.0,313.5,HarvestPlus 2012,No additional notes for fats category,boiled,Dry season,3623,0.37,Eastern,2017-07-25,v1.0-simulated-2025-11-12
UG2226,Posho (maize meal) (fried),Posho,Staples,86,115.9,3.29,3.23,25.59,2.58,17.8,0.91,0.32,25.7,0.0,0.0,27.5,2.7,0.025,4.9,188.5,Estimated,Estimated value; requires verification from lab/FCT,fried,Dry season,1181,0.37,National,2022-08-26,v1.0-simulated-2025-11-12
UG2227,Sorghum (steamed),Sorghum,Staples,96,140.1,3.81,3.1,25.06,0.53,13.4,0.0,0.35,0.0,0.0,0.0,18.9,11.2,0.044,0.0,292.4,HarvestPlus 2012,No additional notes for staples category,steamed,Year-round,2422,0.17,Northern,2016-08-20,v1.0-simulated-2025-11-12
UG2228,Pawpaw (papaya),Pawpaw,Fruits,75,31.9,0.37,0.86,8.0,2.47,12.1,0.79,0.4,0.0,0.0,0.0,5.0,76.3,0.018,2.6,532.2,HarvestPlus 2012,No additional notes for fruits category,sun-dried,Harvest season,3352,0.38,Eastern,2024-06-09,v1.0-simulated-2025-11-12
UG2229,Dodo (amaranth),Dodo,Vegetables,79,42.5,4.23,0.14,6.17,1.55,10.0,4.65,0.34,1186.1,0.0,0.0,5.0,27.9,0.058,34.9,256.0,Estimated,Estimated value; requires verification from lab/FCT,fried,Year-round,200,0.7,Central,2023-04-20,v1.0-simulated-2025-11-12
UG2230,Millet,Oburo (millet),Staples,100,182.4,5.57,1.71,26.33,2.2,14.4,0.65,0.95,8.9,0.0,0.0,16.6,0.0,0.092,14.7,100.0,FAO/INFOODS,No additional notes for staples category,raw,Year-round,3107,0.8,Eastern,2020-12-22,v1.0-simulated-2025-11-12
UG2231,Cabbage (fried),Cabbage,Vegetables,100,48.5,0.85,0.0,4.85,2.98,5.0,3.05,0.42,460.1,0.0,0.0,63.4,65.3,0.08,4.1,491.5,FAO/INFOODS,No additional notes for vegetables category,fried,Harvest season,3478,0.33,National,2017-03-28,v1.0-simulated-2025-11-12
UG2232,Sorghum,Sorghum,Staples,83,111.1,1.03,0.99,34.08,2.66,5.7,1.1,0.09,48.6,0.0,0.0,11.8,5.6,0.0,15.3,342.2,FAO/INFOODS,No additional notes for staples category,smoked,Rainy season,2500,0.67,Western,2025-05-16,v1.0-simulated-2025-11-12
UG2233,Nakati (eggplant) (steamed),Nakati,Vegetables,77,104.5,4.2,0.56,5.27,1.67,111.5,2.42,0.0,0.0,0.0,0.0,38.4,29.0,0.004,0.0,200.0,UBOS market survey,No additional notes for vegetables category,steamed,Rainy season,1455,0.38,Western,2020-09-06,v1.0-simulated-2025-11-12
UG2234,Posho (maize meal) (raw),Posho,Staples,85,113.8,4.86,3.44,10.0,0.0,6.3,0.19,0.2,32.0,0.0,0.0,22.3,14.4,0.015,1.3,340.6,Estimated,Estimated value; requires verification from lab/FCT,raw,Harvest season,1241,0.28,Eastern,2022-08-04,v1.0-simulated-2025-11-12
UG2235,Nakati (eggplant) (boiled),Nakati,Vegetables,86,20.2,1.87,0.0,4.82,2.24,92.8,0.0,0.64,234.7,0.0,0.0,5.0,5.0,0.012,43.7,570.1,FAO/INFOODS,No additional notes for vegetables category,boiled,Dry season,4443,0.11,Northern,2025-07-31,v1.0-simulated-2025-11-12
UG2236,Passion fruit,Passion,Fruits,91,108.9,0.3,0.0,8.0,0.5,2.0,1.26,0.5,70.4,0.0,0.0,34.6,53.6,0.02,5.6,501.4,FAO/INFOODS,No additional notes for fruits category,sun-dried,Dry season,2134,0.57,National,2024-01-22,v1.0-simulated-2025-11-12
UG2237,Sweet potato (raw),Emikajjo (sweet potato),Staples,89,115.8,4.98,1.39,22.18,1.32,18.4,0.74,0.53,37.1,0.0,0.0,14.9,0.0,0.0,0.0,199.4,HarvestPlus 2012,No additional notes for staples category,raw,Year-round,5193,0.29,Northern,2020-01-21,v1.0-simulated-2025-11-12
UG2238,Tomatoes (fried),Tomati,Vegetables,85,61.0,5.86,0.29,5.45,4.42,90.0,3.09,0.21,496.5,0.0,0.0,17.3,5.2,0.064,51.4,387.5,FAO/INFOODS,No additional notes for vegetables category,fried,Dry season,364,0.38,Western,2025-06-07,v1.0-simulated-2025-11-12
UG2239,Matooke (green banana) (fried),Matooke,Staples,82,156.3,1.86,1.81,29.64,4.22,7.5,0.0,0.29,5.3,0.0,0.0,19.8,14.2,0.163,0.0,100.0,FAO/INFOODS,No additional notes for staples category,fried,Year-round,2525,0.24,Northern,2025-10-28,v1.0-simulated-2025-11-12
UG2240,Cabbage,Cabbage,Vegetables,94,42.4,1.4,0.16,10.83,2.55,19.5,1.44,1.09,251.0,0.0,0.0,55.0,10.5,0.0,23.1,521.0,HarvestPlus 2012,No additional notes for vegetables category,smoked,Rainy season,2126,0.87,Central,2019-07-18,v1.0-simulated-2025-11-12
UG2241,Dodo (amaranth) (fried),Dodo,Vegetables,77,34.8,3.58,0.0,6.37,0.5,95.8,2.06,0.77,278.0,0.0,0.0,27.4,27.1,0.125,0.0,200.0,Estimated,Estimated value; requires verification from lab/FCT,fried,Harvest season,200,0.85,Western,2018-03-05,v1.0-simulated-2025-11-12
UG2242,Cabbage,Cabbage,Vegetables,80,43.7,3.83,1.03,5.35,2.39,29.9,4.57,0.0,0.0,0.0,0.0,26.7,5.0,0.02,32.7,593.3,FAO/INFOODS,No additional notes for vegetables category,roasted,Harvest season,3204,0.74,National,2023-01-22,v1.0-simulated-2025-11-12
UG2243,Eggs,Amagi,Proteins,92,186.2,45.72,0.5,0.0,0.0,5.0,9.28,0.5,41.8,4.57,2.6,1.0,7.6,0.694,112.4,716.0,Estimated,Estimated value; requires verification from lab/FCT,fried,Rainy season,226,0.61,Northern,2019-11-06,v1.0-simulated-2025-11-12
UG2244,Pawpaw (papaya),Pawpaw,Fruits,87,14.9,0.3,0.0,24.22,1.41,8.5,0.78,0.53,0.0,0.0,0.0,38.4,24.9,0.078,6.3,277.0,FAO/INFOODS,No additional notes for fruits category,steamed,Rainy season,798,0.47,Northern,2022-12-24,v1.0-simulated-2025-11-12
UG2245,Mango (fried),Mangoo,Fruits,83,17.6,0.62,0.54,8.38,0.7,2.0,0.21,0.0,0.0,0.0,0.0,34.1,36.3,0.033,0.0,267.2,HarvestPlus 2012,No additional notes for fruits category,fried,Harvest season,2696,0.81,Western,2024-04-01,v1.0-simulated-2025-11-12
UG2246,Millet,Oburo (millet),Staples,100,93.0,1.34,1.1,34.67,1.67,7.0,1.09,0.36,19.6,0.0,0.0,25.4,4.8,0.082,0.0,134.0,FAO/INFOODS,No additional notes for staples category,fried,Rainy season,312,0.63,Western,2023-07-13,v1.0-simulated-2025-11-12
UG2247,Palm oil (dried),Olivi ya palmo,Fats,91,620.2,12.78,36.69,5.98,0.0,72.3,0.0,1.06,25.5,0.0,0.0,0.0,0.0,0.454,1.6,229.8,Estimated,Estimated value; requires verification from lab/FCT,dried,Harvest season,2217,0.89,Northern,2021-07-04,v1.0-simulated-2025-11-12
UG2248,Mukene (small dried fish) (steamed),Mukene,Proteins,100,305.0,62.5,5.2,0.0,0.0,2200.0,18.5,4.8,45.0,22.0,8.5,12.0,0.0,1.2,320.0,340.0,FAO INFOODS/HarvestPlus,"Sun-dried, eaten whole with bones",steamed,Harvest season,773,0.17,Eastern,2017-10-02,v1.0-simulated-2025-11-12
UG2249,Nakati (eggplant) (boiled),Nakati,Vegetables,93,77.3,1.98,1.41,7.85,2.11,51.9,2.67,0.62,730.1,0.0,0.0,37.6,43.4,0.148,0.0,424.5,FAO/INFOODS,No additional notes for vegetables category,boiled,Rainy season,200,0.49,National,2021-10-15,v1.0-simulated-2025-11-12
UG2250,Sunflower oil,Sunflower oil,Fats,100,616.6,0.0,43.47,14.09,0.0,59.4,5.77,2.38,0.0,0.0,0.0,11.5,0.0,0.0,0.0,439.4,Estimated,Estimated value; requires verification from lab/FCT,steamed,Dry season,3609,0.45,Eastern,2021-06-16,v1.0-simulated-2025-11-12
UG2251,Matooke (green banana) (roasted),Matooke,Staples,89,87.7,1.78,1.84,26.28,3.77,17.4,0.06,0.18,59.7,0.0,0.0,5.0,0.0,0.031,9.4,317.5,Estimated,Estimated value; requires verification from lab/FCT,roasted,Dry season,2007,0.56,National,2021-03-29,v1.0-simulated-2025-11-12
UG2252,Cassava (steamed),Kasava,Staples,73,78.5,2.37,3.32,36.46,1.89,9.5,1.72,0.85,19.1,0.0,0.0,44.2,5.7,0.032,0.7,299.4,FAO/INFOODS,No additional notes for staples category,steamed,Harvest season,3159,0.23,National,2021-01-08,v1.0-simulated-2025-11-12
UG2253,Millet,Oburo (millet),Staples,93,144.8,2.07,2.92,35.91,3.32,19.9,2.45,0.54,29.2,0.0,0.0,28.7,13.8,0.094,0.9,486.4,HarvestPlus 2012,No additional notes for staples category,roasted,Rainy season,2320,0.24,Northern,2019-07-02,v1.0-simulated-2025-11-12
UG2254,Sukuma wiki (collard greens),Sukuma wiki,Vegetables,66,77.3,4.3,0.24,1.0,3.25,82.5,4.44,0.0,404.1,0.0,0.0,52.4,43.5,0.02,17.1,696.1,FAO/INFOODS,No additional notes for vegetables category,roasted,Harvest season,1979,0.41,National,2017-02-04,v1.0-simulated-2025-11-12
UG2255,Pawpaw (papaya),Pawpaw,Fruits,70,94.4,1.75,0.37,16.95,2.39,54.4,0.11,0.52,0.0,0.0,0.0,5.0,45.8,0.058,0.1,100.0,Estimated,Estimated value; requires verification from lab/FCT,steamed,Harvest season,2654,0.41,Eastern,2016-02-17,v1.0-simulated-2025-11-12
UG2256,Pineapple,Paineapul,Fruits,92,89.7,1.88,0.73,13.48,1.67,4.5,1.31,0.21,110.7,0.0,0.0,5.0,30.1,0.029,0.0,201.8,UBOS market survey,No additional notes for fruits category,sun-dried,Year-round,2908,0.69,Central,2017-01-14,v1.0-simulated-2025-11-12
UG2257,Matooke (green banana),Matooke,Staples,65,122.0,1.3,0.4,28.8,2.6,8.0,0.6,0.2,56.0,0.0,0.0,22.0,18.0,0.1,1.0,499.0,HarvestPlus 2012,Steamed preparation assumed,raw,Year-round,2942,0.48,Western,2016-04-20,v1.0-simulated-2025-11-12
UG2258,Sweet potato,Emikajjo (sweet potato),Staples,73,108.6,3.59,0.91,34.12,1.89,12.9,1.22,0.43,8.1,0.0,0.0,10.7,5.7,0.042,4.2,289.0,FAO/INFOODS,No additional notes for staples category,roasted,Rainy season,200,0.26,Eastern,2022-06-01,v1.0-simulated-2025-11-12
